Timestamp, Latitude, Longitude, Set Heading, Real Heading, CTE, Set Left Vel, Set Right Vel, curr Left Vel, Curr Right Vel
5.141000000, 10.774363800, 106.659282400, 162.399993896, 129.100006104, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000
5.171000000, 10.774363800, 106.659282400, 162.399993896, 129.100006104, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000
5.201000000, 10.774363800, 106.659282400, 162.399993896, 129.100006104, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000
5.241000000, 10.774363500, 106.659283300, 162.399993896, 129.799987793, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000
5.262000000, 10.774363500, 106.659283300, 162.399993896, 130.299987793, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000
5.293000000, 10.774363500, 106.659283300, 162.399993896, 130.600006104, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000
5.323000000, 10.774363500, 106.659283300, 162.399993896, 130.600006104, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000
5.355000000, 10.774363500, 106.659283300, 162.399993896, 130.699996948, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000
5.394000000, 10.774363400, 106.659284400, 162.399993896, 131.800003052, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000
5.415000000, 10.774363400, 106.659284400, 162.399993896, 131.800003052, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000
5.445000000, 10.774363400, 106.659284400, 162.399993896, 131.800003052, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000
5.475000000, 10.774363400, 106.659284400, 162.399993896, 132.599990845, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000
5.507000000, 10.774363400, 106.659284400, 162.399993896, 132.599990845, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000
5.544000000, 10.774362900, 106.659285400, 162.399993896, 133.199996948, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000
5.567000000, 10.774362900, 106.659285400, 162.399993896, 133.500000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000
5.597000000, 10.774362900, 106.659285400, 162.399993896, 133.800003052, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000
5.642000000, 10.774362900, 106.659285400, 162.399993896, 134.500000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000
5.659000000, 10.774362900, 106.659285400, 162.399993896, 134.500000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000
5.690000000, 10.774362900, 106.659285400, 162.399993896, 134.900009155, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000
5.719000000, 10.774362900, 106.659285400, 162.399993896, 135.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000
5.749000000, 10.774362000, 106.659285900, 162.399993896, 135.299987793, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000
5.790000000, 10.774362000, 106.659285900, 162.399993896, 135.399993896, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000
5.811000000, 10.774362000, 106.659285900, 162.399993896, 135.899993896, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000
5.841000000, 10.774362000, 106.659285900, 162.399993896, 135.899993896, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000
5.871000000, 10.774362000, 106.659285900, 162.399993896, 136.399993896, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000
5.901000000, 10.774362000, 106.659285900, 162.399993896, 136.399993896, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000
5.941000000, 10.774362200, 106.659287200, 162.399993896, 137.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000
5.963000000, 10.774362200, 106.659287200, 162.399993896, 137.199996948, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000
5.993000000, 10.774362200, 106.659287200, 162.399993896, 137.199996948, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000
6.023000000, 10.774362200, 106.659287200, 162.399993896, 137.500000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000
